name,Red,Green,Blue,Alpha,Grey,Luminance,Chrominance blue,Chrominance red
i128_10.png/i128_35.png,0.5960289854768831,0.7203479026445916,0.7837091956850222,0.9579380466980039,0.709285368017781,0.6949545284237247,0.592651571899019,0.5225508583455875
i128_10.png/i128_36.png,0.7405638883366041,0.7763207174815859,0.8223162002740516,0.9713618147494522,0.78265898363713,0.7720913546972258,0.7476744799032126,0.7245002774083281
i128_10.png/i128_37.png,0.7507471995662974,0.7971263793289456,0.8362676701129714,0.978069342688832,0.799935136790284,0.7903276717492891,0.7512683703092422,0.7221996990483129
i128_10.png/i128_38.png,0.5447953516326701,0.547670231896655,0.4969270663817384,0.8910686268447309,0.6232702604125891,0.6116632915157687,0.3075751960236383,0.14085699879828945
i128_10.png/i128_39.png,0.7021850257431286,0.7012658919707826,0.7423500065606802,0.9655792164084351,0.7089285076840909,0.7029645950469449,0.753686528361119,0.7384521682948143
i128_11.png/i128_00.png,0.754083135966137,0.7720180384641813,0.7141519979389969,0.9687009316646796,0.7735655084850905,0.7769974650362932,0.5968146946685441,0.5753381260603424
i128_11.png/i128_01.png,0.783950654021428,0.7733679269679152,0.7152341353092379,0.9674289992175059,0.7830476671260264,0.7863347842027018,0.6069261728507406,0.6143162530435086
i128_11.png/i128_02.png,0.6644767456205611,0.741112646876113,0.7666630561145455,0.9603050070245388,0.7516232025695944,0.7306788662703972,0.491930219703121,0.6130708147899527
i128_11.png/i128_03.png,0.7177591781327166,0.7978632266864513,0.8423425759115399,0.9691223940306622,0.7956165642834756,0.7825901849865197,0.6854985684073756,0.6826463132285893
i128_11.png/i128_04.png,0.8461088294118055,0.8930145376752185,0.8924026348856132,0.9730819500082366,0.892719599429394,0.8890018287593969,0.8037576391078003,0.740547509169044
i128_11.png/i128_05.png,0.8055827353471045,0.8586236088147928,0.8732012163012165,0.9709182291697916,0.8565274407834705,0.8506208142375075,0.7806521393304501,0.7405975831137775
i128_11.png/i128_06.png,0.7083302178806982,0.7795814319465779,0.8220020653210864,0.9618275623032093,0.7766307303954679,0.7663549682734163,0.706389818457747,0.6569743365085577
i128_11.png/i128_07.png,0.8608494262244678,0.8726427537770522,0.8765226949969759,0.9731040157443516,0.8713139103260704,0.8708930762338365,0.870771338658078,0.8435984787083209
i128_11.png/i128_08.png,0.7979219512699384,0.8276190689964853,0.8282086927169915,0.9703575756491168,0.8271367832017121,0.8255697137078638,0.7819277132476814,0.7222196580454117
i128_11.png/i128_09.png,0.827712338101604,0.8778169431839958,0.8732252421137645,0.976404338004241,0.8754078501040851,0.8722697726000571,0.7745840104572763,0.7222970372417322
i128_11.png/i128_10.png,0.7583573982549469,0.8257496644472164,0.8748734247147417,0.9799129584816634,0.8264202469148593,0.81351714784495,0.7508138909848174,0.7414950346027249
i128_11.png/i128_11.png,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
i128_11.png/i128_12.png,0.6904950899303468,0.7254482269040594,0.6521892404075509,0.9634962109135526,0.7625690181107835,0.7605978927730588,0.47838747948209537,0.32341246681648383
i128_11.png/i128_13.png,0.8488800028436032,0.8844681193926693,0.875078188547909,0.977410426333173,0.882750134669186,0.8807264932761838,0.7914471109631704,0.7676253658456161
i128_11.png/i128_14.png,0.7330625196060074,0.8395549597354572,0.85744325438873,0.9792581121174057,0.8300772576798964,0.8204610717377112,0.6706454453910975,0.6005243105566772
i128_11.png/i128_15.png,0.8268645376052048,0.8716198601026672,0.8834019920842565,0.9752288243316115,0.8695018324183097,0.864979477567852,0.8143228238366585,0.7660675122118887
i128_11.png/i128_16.png,0.7664042873817161,0.7200822905337811,0.715025045434906,0.9268195167601853,0.7421796456533941,0.7427464621658442,0.768523191992328,0.7175453696138197
i128_11.png/i128_17.png,0.8877125325199725,0.9093586547825897,0.9059989987236773,0.974695311584229,0.9096166945481686,0.9092761269721338,0.8796831016981123,0.8219041002130297
i128_11.png/i128_18.png,0.7467004090529653,0.8369466695052777,0.8608087092758079,0.9647224572979796,0.8310241607900392,0.8225718072708968,0.7229415003624768,0.6342528575232668
i128_11.png/i128_19.png,0.795933432771446,0.8903343127453293,0.9179032170177926,0.9847766107196574,0.8778810102767509,0.8705405687477566,0.7904258455915977,0.7249014402648755
i128_11.png/i128_20.png,0.7262144554341443,0.8377075560488755,0.9121975800298973,0.9853667454176872,0.8298591433596426,0.8120099515927286,0.7225927885053282,0.7440079592061131
i128_11.png/i128_21.png,0.8935929503275696,0.8744198392521432,0.8759068027419019,0.9751255447362771,0.8732959916407901,0.8760813279908568,0.9279493147974894,0.9292509541638818
i128_11.png/i128_22.png,0.8042913225636211,0.8617692132946311,0.8818029992834042,0.9773883592873718,0.8518884209515273,0.8483120572510842,0.8231936886364181,0.7673094701124983
i128_11.png/i128_23.png,0.8851278247785154,0.908124377522051,0.911261247994408,0.984469925837287,0.9067975686561761,0.9052442502417285,0.8787700432889717,0.8422381148052028
i128_11.png/i128_24.png,0.8175144108147632,0.8901517027610006,0.9277132219214163,0.978761233844625,0.8783519277543408,0.8724330408504252,0.8651023181151632,0.7953064960501747
i128_11.png/i128_25.png,0.7743413122826983,0.8387212964379311,0.8653754633812278,0.9717337835467368,0.8273048596456097,0.8229226720318623,0.807767089549688,0.7485480264246838
i128_11.png/i128_26.png,0.8153183604967738,0.8760992474322157,0.8857956733140014,0.9801184283943015,0.8731675466818338,0.8683728489341334,0.7954728185929839,0.715686464951901
